190041,209.00,0.27,4.36,855.70,3729,0.00,4.98
192081,204.00,0.27,4.34,856.90,3721,-8.00,4.98
194121,203.00,0.26,4.36,854.90,3730,9.00,4.99
196161,201.00,0.26,4.39,852.40,3743,13.00,4.99
198201,206.00,0.26,4.41,848.30,3740,-3.00,4.99
200241,209.00,0.26,4.39,849.80,3734,-6.00,4.99
204321,206.00,0.25,4.40,848.20,3734,0.00,4.99
206361,203.00,0.25,4.43,844.70,3741,7.00,4.99
208401,205.00,0.25,4.45,840.40,3738,-3.00,4.99
210441,206.00,0.25,4.43,844.90,3737,-1.00,4.99
212481,205.00,0.25,4.45,839.80,3740,3.00,4.99
214521,205.00,0.25,4.47,834.70,3728,-12.00,4.99
216601,204.00,0.25,4.45,841.00,3744,16.00,4.99
218641,204.00,0.25,4.43,844.10,3740,-4.00,4.99
220681,202.00,0.25,4.45,840.50,3740,0.00,4.99
222721,201.00,0.25,4.47,835.60,3734,-6.00,4.99
224761,201.00,0.25,4.45,840.20,3736,2.00,4.99
226801,201.00,0.26,4.43,844.80,3742,6.00,4.99
228841,203.00,0.26,4.41,848.40,3744,2.00,4.99
230881,202.00,0.27,4.39,855.10,3751,7.00,4.99
232921,207.00,0.26,4.36,855.20,3730,-21.00,4.99
234961,202.00,0.26,4.39,854.00,3746,16.00,4.99
237001,202.00,0.25,4.41,850.90,3753,7.00,4.99
239041,203.00,0.26,4.43,846.00,3750,-3.00,4.99
241081,200.00,0.26,4.41,851.20,3755,5.00,4.99
243121,201.00,0.26,4.39,853.00,3744,-11.00,4.99
245160,201.00,0.25,4.41,851.50,3757,13.00,4.99
247201,200.00,0.26,4.43,846.30,3748,-9.00,4.99
249241,202.00,0.26,4.41,852.00,3757,9.00,4.99
251281,202.00,0.26,4.39,854.70,3751,-6.00,4.99
253321,200.00,0.25,4.41,849.90,3752,1.00,4.99
255361,202.00,0.26,4.43,847.50,3751,-1.00,4.99
257401,200.00,0.26,4.41,852.00,3757,6.00,4.99
259441,200.00,0.26,4.39,854.40,3748,-9.00,4.99
261481,199.00,0.25,4.41,851.20,3756,8.00,4.99
263521,198.00,0.25,4.43,848.30,3759,3.00,4.99
265561,198.00,0.25,4.45,842.00,3748,-11.00,4.99
269601,199.00,0.25,4.43,845.90,3747,-1.00,4.99
271641,199.00,0.25,4.45,842.10,3746,-1.00,4.99
273681,201.00,0.25,4.43,844.00,3736,-10.00,4.99
275721,202.00,0.25,4.45,839.60,3735,-1.00,4.99
277761,200.00,0.26,4.43,845.50,3743,8.00,4.99
279801,199.00,0.25,4.40,849.30,3736,-7.00,4.99
281841,197.00,0.25,4.43,846.20,3748,12.00,4.99
283881,199.00,0.25,4.45,839.90,3741,-7.00,4.99
285921,198.00,0.26,4.43,845.90,3745,4.00,4.99
287961,197.00,0.26,4.41,850.80,3753,8.00,4.99
292001,198.00,0.26,4.39,855.10,3749,-7.00,4.99
294041,197.00,0.25,4.41,850.80,3754,5.00,4.99
296121,196.00,0.26,4.43,845.20,3742,-12.00,4.99
298161,198.00,0.26,4.41,851.20,3752,10.00,4.99
300201,197.00,0.27,4.39,855.10,3752,0.00,4.99
302241,198.00,0.26,4.36,858.00,3743,-9.00,4.99
304281,196.00,0.26,4.39,855.80,3751,8.00,4.99
306321,196.00,0.26,4.41,849.70,3747,-4.00,4.99
308361,195.00,0.27,4.39,854.80,3748,1.00,4.99
310401,198.00,0.26,4.36,857.50,3739,-9.00,4.99
312441,197.00,0.26,4.39,853.30,3742,3.00,4.99
314481,201.00,0.26,4.40,849.10,3737,-5.00,4.99
316521,200.00,0.27,4.39,852.90,3739,2.00,4.99
318601,195.00,0.27,4.36,858.30,3745,6.00,4.99
320641,195.00,0.27,4.35,864.30,3758,13.00,4.99
322681,194.00,0.27,4.32,865.40,3742,-16.00,4.99
324721,194.00,0.27,4.35,862.40,3751,9.00,4.99
326761,194.00,0.27,4.36,859.10,3748,-3.00,4.99
328801,195.00,0.27,4.35,864.10,3753,5.00,4.99
330841,197.00,0.27,4.32,866.50,3746,-7.00,4.99
332881,193.00,0.27,4.35,864.10,3755,9.00,4.99
334921,194.00,0.27,4.36,860.40,3752,-3.00,4.99
336961,195.00,0.27,4.35,863.30,3757,5.00,4.99
339001,191.00,0.27,4.32,867.80,3752,-5.00,4.99
341041,194.00,0.27,4.35,864.30,3758,6.00,4.99
343081,197.00,0.27,4.37,859.40,3755,-3.00,4.99
345161,194.00,0.27,4.35,864.10,3758,3.00,4.99
347201,196.00,0.27,4.32,866.90,3748,-10.00,4.99
349241,197.00,0.27,4.35,862.00,3746,-2.00,4.99
351281,192.00,0.27,4.32,866.00,3743,-3.00,4.99
353321,195.00,0.27,4.35,861.10,3745,2.00,4.99
355361,196.00,0.27,4.36,858.50,3744,-1.00,4.99
357401,194.00,0.27,4.35,862.50,3751,7.00,5.00
