4001,1.00,0.00,5.64,4.80,29,0.00,5.69
6121,0.00,-0.00,5.64,3.70,21,-8.00,5.08
8201,1.00,-0.00,5.64,3.90,20,-1.00,5.08
10241,1.00,-0.00,5.64,3.80,20,0.00,5.08
12281,1.00,-0.00,5.64,4.00,20,0.00,5.08
14321,1.00,-0.00,5.64,3.80,21,1.00,5.08
16361,1.00,-0.00,5.64,3.90,21,0.00,5.08
18401,1.00,-0.00,5.64,3.80,22,1.00,5.08
20441,1.00,-0.00,5.64,4.10,21,-1.00,5.08
22480,1.00,-0.00,5.64,3.80,21,0.00,5.08
24521,1.00,-0.00,5.64,3.80,21,0.00,5.08
26561,1.00,-0.00,5.64,3.60,20,-1.00,5.08
28601,1.00,-0.00,5.64,3.80,20,0.00,5.08
30641,1.00,-0.00,5.64,3.80,20,0.00,5.08
32680,1.00,-0.00,5.64,3.80,21,1.00,5.08
34721,1.00,-0.00,5.64,3.70,21,0.00,5.08
36761,1.00,-0.00,5.64,3.70,20,-1.00,5.08
38801,1.00,-0.00,5.64,4.10,20,0.00,5.08
40841,1.00,-0.00,5.64,4.10,21,1.00,5.08
42881,1.00,-0.00,5.64,3.70,20,-1.00,5.08
44921,1.00,-0.00,5.64,3.60,21,1.00,5.08
46961,1.00,-0.00,5.64,4.00,21,0.00,5.08
49001,1.00,-0.00,5.64,3.80,21,0.00,5.08
51041,1.00,-0.00,5.64,3.70,21,0.00,5.08
53081,1.00,-0.00,5.64,3.80,21,0.00,5.08
55120,1.00,-0.00,5.64,3.90,21,0.00,5.08
57161,1.00,-0.00,5.64,3.90,21,0.00,5.08
59201,1.00,-0.00,5.64,3.90,21,0.00,5.08
61241,1.00,-0.00,5.64,3.80,21,0.00,5.08
65281,1.00,-0.00,5.64,3.90,21,0.00,5.08
69321,1.00,-0.00,5.63,3.90,21,0.00,5.08
71361,1.00,-0.00,5.63,3.80,21,0.00,5.08
73401,1.00,-0.00,5.63,3.70,20,-1.00,5.08
75441,1.00,-0.00,5.63,3.80,21,1.00,5.08
77480,1.00,-0.00,5.63,3.80,21,0.00,5.08
79521,1.00,-0.00,5.63,4.00,20,-1.00,5.08
81561,1.00,-0.00,5.63,3.80,20,0.00,5.08
83601,1.00,-0.00,5.63,3.80,22,2.00,5.08
85641,1.00,-0.00,5.63,3.70,21,-1.00,5.08
87681,1.00,-0.00,5.63,3.70,21,0.00,5.08
89721,1.00,-0.00,5.63,4.00,21,0.00,5.08
91761,1.00,-0.00,5.63,3.70,21,0.00,5.08
93801,1.00,-0.00,5.63,3.80,21,0.00,5.08
95841,1.00,-0.00,5.63,4.00,20,-1.00,5.08
97881,1.00,-0.00,5.63,3.70,20,0.00,5.08
99920,1.00,-0.00,5.63,3.80,21,1.00,5.08
101961,1.00,-0.00,5.63,3.80,20,-1.00,5.08
104001,1.00,-0.00,5.63,3.70,20,0.00,5.08
106041,1.00,-0.00,5.63,3.80,21,1.00,5.08
110081,1.00,-0.00,5.63,3.60,20,0.00,5.06
114121,1.00,-0.00,5.63,3.80,20,-1.00,5.06
116161,1.00,-0.00,5.63,4.00,20,0.00,5.06
118201,1.00,-0.00,5.63,4.00,20,0.00,5.06
122241,1.00,0.00,5.62,35.50,203,182.00,8.92
124321,0.00,0.00,5.62,30.70,177,-26.00,11.05
126401,0.00,0.00,5.62,31.40,169,-8.00,11.05
128481,0.00,0.00,5.62,28.60,161,-8.00,11.05
130561,0.00,0.00,5.62,31.20,167,6.00,11.05
132601,0.00,0.00,5.62,30.50,167,0.00,11.05
134641,0.00,0.00,5.64,-1.50,-8,-175.00,6.61
136681,0.00,-0.00,5.63,4.00,20,28.00,5.08
138721,1.00,0.00,5.61,34.90,205,185.00,8.91
140801,0.00,0.00,5.64,1.90,1,-204.00,5.19
142881,1.00,0.04,5.45,314.50,1710,1709.00,4.72
144921,1.00,0.04,5.37,440.30,2362,652.00,4.81
146961,1.00,0.04,5.37,441.20,2364,2.00,4.81
149001,1.00,0.04,5.37,441.30,2368,4.00,4.81
151041,1.00,0.05,5.36,456.00,2445,77.00,4.82
153081,1.00,0.05,5.35,471.00,2518,73.00,4.83
155121,1.00,0.05,5.34,485.50,2589,71.00,4.84
157161,1.00,0.06,5.33,499.70,2659,70.00,4.84
159201,1.00,0.06,5.32,514.50,2735,76.00,4.85
161241,1.00,0.07,5.31,528.10,2801,66.00,4.86
163281,1.00,0.07,5.29,541.80,2871,70.00,4.86
165321,1.00,0.07,5.29,555.90,2939,68.00,4.87
167361,1.00,0.08,5.27,570.20,3007,68.00,4.88
169401,1.00,0.08,5.26,584.80,3074,67.00,4.89
173441,1.00,0.09,5.25,599.50,3143,6.00,4.89
175481,1.00,0.09,5.24,613.00,3208,65.00,4.90
177521,1.00,0.09,5.23,622.90,3253,45.00,4.91
179561,1.00,0.10,5.21,636.60,3318,65.00,4.92
181601,1.00,0.10,5.20,650.00,3377,59.00,4.92
183641,1.00,0.11,5.19,663.40,3444,67.00,4.93
185681,1.00,0.11,5.17,675.90,3496,52.00,4.93
187721,1.00,0.11,5.16,690.70,3559,63.00,4.95
189761,1.00,0.12,5.14,700.50,3606,47.00,4.95
191801,1.00,0.12,5.13,713.90,3661,55.00,4.96
193841,1.00,0.13,5.12,725.60,3715,54.00,4.96
195881,1.00,0.13,5.10,738.60,3767,52.00,4.97
197921,1.00,0.13,5.08,748.20,3807,40.00,4.97
199961,1.00,0.14,5.07,761.00,3854,47.00,4.98
202001,1.00,0.14,5.05,773.00,3904,50.00,4.98
204041,1.00,0.15,5.04,783.20,3947,43.00,4.99
206081,1.00,0.15,5.03,795.80,3999,52.00,4.99
208121,1.00,0.15,5.01,806.40,4038,39.00,4.99
210161,1.00,0.16,5.00,816.40,4084,46.00,5.00
212201,1.00,0.16,4.98,828.00,4126,42.00,5.00
214241,1.00,0.16,4.96,840.60,4172,46.00,5.01
216281,1.00,0.17,4.95,852.10,4215,43.00,5.01
218321,1.00,0.17,4.93,862.00,4251,36.00,5.01
220361,1.00,0.18,4.92,873.70,4296,45.00,5.02
222401,1.00,0.18,4.89,883.70,4321,25.00,5.02
224441,1.00,0.18,4.88,894.20,4360,39.00,5.02
226481,1.00,0.19,4.86,905.60,4398,38.00,5.03
228520,1.00,0.19,4.84,912.50,4421,23.00,5.03
230561,1.00,0.20,4.83,926.20,4471,50.00,5.03
232601,1.00,0.20,4.81,935.00,4501,30.00,5.03
234641,1.00,0.20,4.79,943.60,4518,17.00,5.03
236681,1.00,0.21,4.77,954.70,4555,37.00,5.04
238721,1.00,0.21,4.76,963.40,4581,26.00,5.04
240761,1.00,0.22,4.74,972.00,4608,27.00,5.04
242801,1.00,0.22,4.72,979.70,4622,14.00,5.04
244841,1.00,0.22,4.70,989.20,4647,25.00,5.04
246881,1.00,0.23,4.68,997.20,4670,23.00,5.05
248921,1.00,0.23,4.66,1004.90,4682,12.00,5.05
250961,1.00,0.24,4.64,1012.00,4702,20.00,5.05
