-0.16,0.09
3.72,0.72
11.63,0.97
20.43,0.48
29.32,0.31
38.44,0.24
47.33,0.2
56.13,0.18
64.69,0.21
73.17,0.24
81.49,0.21
89.97,0.19
98.21,0.18
106.52,0.19
114.92,0.2
123.32,0.18
131.8,0.48
140.36,1.47
149,2.59
157.4,3.17
165.64,3.3
173.8,3.3
182.2,3.3
191,3.3
199.8,3.3
208.45,3.3
217.09,2.67
225.81,1.52
234.37,0.75
243.01,0.38
251.49,0.26
260.05,0.21
268.69,0.17
277.5,0.16
286.22,0.15
294.86,0.15
303.18,0.14
311.5,0.13
319.98,0.12
328.46,0.12
337.1,0.19
345.82,0.25
354.14,0.3
362.13,0.43
