8677,0,750.00,0.00,5.67,4.00,20,0.00,5.06,572.00,127.74
8797,0,749.00,0.00,5.67,3.80,20,0.00,5.06,571.00,134.23
8918,0,750.00,0.00,5.67,4.10,20,0.00,5.06,574.00,125.06
9037,0,748.00,0.00,5.67,3.80,21,0.00,5.06,572.00,134.46
9157,0,749.00,0.00,5.67,3.80,21,0.00,5.06,575.00,135.17
9277,0,750.00,0.00,5.67,3.70,21,0.00,5.06,573.00,138.34
9397,0,749.00,0.00,5.67,3.30,20,0.00,5.06,573.00,155.11
9518,0,750.00,0.00,5.67,3.70,20,0.00,5.06,573.00,138.34
9637,0,749.00,0.00,5.67,3.80,20,0.00,5.06,574.00,134.93
9757,0,749.00,0.00,5.67,3.70,19,0.00,5.06,574.00,138.58
9877,0,749.00,0.00,5.67,3.70,19,0.00,5.06,572.00,138.10
9997,0,749.00,0.00,5.67,4.10,20,0.00,5.06,573.00,124.84
10117,0,748.00,0.00,5.67,-0.00,20,0.00,5.06,574.00,-INF
10237,0,748.00,0.00,5.67,3.40,20,0.00,5.06,574.00,150.81
10357,0,747.00,0.00,5.67,3.80,20,0.00,5.06,571.00,134.23
10517,0,748.00,0.00,5.67,3.70,20,0.00,5.06,573.00,138.34
10597,0,747.00,0.00,5.67,3.90,21,0.00,5.06,573.00,131.24
10677,0,748.00,0.00,5.67,3.90,20,0.00,5.06,573.00,131.24
10758,0,749.00,0.00,5.67,3.80,21,0.00,5.06,572.00,134.46
10877,0,747.00,0.00,5.67,3.80,21,0.00,5.06,572.00,134.46
10957,0,748.00,0.00,5.67,3.80,21,0.00,5.06,576.00,135.40
11037,0,748.00,0.00,5.67,3.80,21,0.00,5.08,572.00,134.75
11117,0,748.00,0.00,5.67,4.00,21,0.00,5.06,572.00,127.74
11197,0,748.00,0.00,5.67,3.70,21,0.00,5.06,573.00,138.34
11277,0,748.00,0.00,5.67,4.00,21,0.00,5.06,572.00,127.74
11357,0,747.00,0.00,5.67,3.80,21,0.00,5.08,574.00,135.22
11438,0,748.00,0.00,5.67,3.70,21,0.00,5.06,574.00,138.58
11517,0,748.00,0.00,5.67,3.80,20,0.00,5.06,573.00,134.70
11637,0,747.00,0.00,5.67,3.50,20,0.00,5.06,573.00,146.24
11717,0,748.00,0.00,5.67,4.00,20,0.00,5.08,574.00,128.46
11837,0,747.00,0.00,5.67,3.70,20,0.00,5.06,574.00,138.58
11917,0,747.00,0.00,5.67,4.00,20,0.00,5.06,572.00,127.74
11997,0,747.00,0.00,5.67,3.90,21,0.00,5.06,572.00,131.01
12078,0,748.00,0.00,5.67,3.80,21,0.00,5.06,572.00,134.46
12197,0,747.00,0.00,5.68,3.60,21,0.00,5.06,573.00,141.98
12317,0,748.00,0.00,5.67,3.90,21,0.00,5.08,572.00,131.29
12437,0,748.00,0.00,5.68,3.80,21,0.00,5.06,573.00,134.51
12557,0,748.00,0.00,5.67,3.70,20,0.00,5.06,573.00,138.34
12677,0,747.00,0.00,5.67,-0.00,20,0.00,5.06,573.00,-INF
12758,0,748.00,0.00,5.67,4.00,21,0.00,5.06,574.00,128.19
12877,0,748.00,0.00,5.67,3.60,21,0.00,5.08,573.00,142.48
12997,0,749.00,0.00,5.67,3.80,20,0.00,5.06,574.00,134.93
13117,0,748.00,0.00,5.67,4.00,21,0.00,5.06,572.00,127.74
13237,0,749.00,0.00,5.67,3.80,21,0.00,5.06,573.00,134.70
13358,0,748.00,0.00,5.67,4.00,21,0.00,5.06,573.00,127.96
13477,0,748.00,0.00,5.67,3.70,21,0.00,5.06,573.00,138.34
13597,0,750.00,0.00,5.67,3.80,21,0.00,5.06,573.00,134.70
13717,0,749.00,0.00,5.67,3.70,20,0.00,5.06,572.00,138.10
13837,0,750.00,0.00,5.67,3.90,21,0.00,5.06,573.00,131.24
13957,0,750.00,0.00,5.67,-0.00,21,0.00,5.06,573.00,-INF
14038,0,750.00,0.00,5.67,4.20,21,0.00,5.06,574.00,122.08
14157,0,750.00,0.00,5.67,3.70,21,0.00,5.06,572.00,138.10
14277,0,750.00,0.00,5.67,3.70,21,0.00,5.06,573.00,138.34
14397,0,750.00,0.00,5.67,3.80,21,0.00,5.06,573.00,134.70
14517,0,750.00,0.00,5.67,4.00,21,0.00,5.06,572.00,127.74
14638,0,751.00,0.00,5.67,3.70,20,0.00,5.06,575.00,138.82
14757,0,751.00,0.00,5.67,3.80,20,0.00,5.06,572.00,134.46
14877,0,751.00,0.00,5.67,3.90,21,0.00,5.06,573.00,131.24
14997,0,751.00,0.00,5.67,3.90,21,0.00,5.06,575.00,131.70
15117,0,751.00,0.00,5.67,3.90,21,0.00,5.06,573.00,131.24
15238,0,751.00,0.00,5.67,3.90,21,0.00,5.06,572.00,131.01
15357,0,752.00,0.00,5.67,4.10,22,0.00,5.06,574.00,125.06
15477,0,752.00,0.00,5.67,3.90,22,0.00,5.06,573.00,131.24
15597,0,752.00,0.00,5.67,3.80,22,0.00,5.06,572.00,134.46
15717,0,753.00,0.00,5.67,3.60,21,0.00,5.06,572.00,141.93
15837,0,754.00,0.00,5.67,3.90,21,0.00,5.06,572.00,131.01
15958,0,753.00,0.00,5.67,3.70,21,0.00,5.06,573.00,138.34
16077,0,754.00,0.00,5.67,3.80,20,0.00,5.06,572.00,134.46
16197,0,754.00,0.00,5.67,4.00,21,0.00,5.06,573.00,127.96
16317,0,755.00,0.00,5.67,3.90,21,0.00,5.06,572.00,131.01
16437,0,755.00,0.00,5.66,3.90,21,0.00,5.06,575.00,131.89
16558,0,755.00,0.00,5.67,3.90,21,0.00,5.06,574.00,131.47
16677,0,756.00,0.00,5.67,3.80,21,0.00,5.06,572.00,134.46
16797,0,755.00,0.00,5.67,3.70,21,0.00,5.06,575.00,138.82
16917,0,755.00,0.00,5.67,3.80,21,0.00,5.06,573.00,134.70
17077,0,757.00,0.00,5.66,3.70,20,0.00,5.06,573.00,138.53
17158,0,757.00,0.00,5.66,3.70,20,0.00,5.06,574.00,138.77
17238,0,756.00,0.00,5.66,3.90,20,0.00,5.06,572.00,131.20
17317,0,755.00,0.00,5.66,3.90,21,0.00,5.06,573.00,131.43
17397,0,757.00,0.00,5.66,3.70,20,0.00,5.06,572.00,138.29
17477,0,757.00,0.00,5.66,3.90,21,0.00,5.06,574.00,131.66
17597,0,758.00,0.00,5.66,3.70,21,0.00,5.06,573.00,138.53
17677,0,757.00,0.00,5.66,3.80,21,0.00,5.06,572.00,134.65
17757,0,759.00,0.00,5.66,3.90,21,0.00,5.06,573.00,131.43
17838,0,758.00,0.00,5.66,3.90,21,0.00,5.06,572.00,131.20
17917,0,759.00,0.00,5.66,3.80,21,0.00,5.06,573.00,134.89
17997,0,760.00,0.00,5.66,3.70,21,0.00,5.06,574.00,138.77
18077,0,759.00,0.00,5.66,3.60,21,0.00,5.05,575.00,142.57
18157,0,759.00,0.00,5.66,3.70,20,0.00,5.06,574.00,138.77
18277,0,761.00,0.00,5.66,3.90,20,0.00,5.05,573.00,131.15
18397,0,761.00,0.00,5.66,3.50,20,0.00,5.05,573.00,146.14
18478,0,762.00,0.00,5.66,3.80,20,0.00,5.05,575.00,135.07
18597,0,762.00,0.00,5.66,3.80,20,0.00,5.05,574.00,134.83
18717,0,764.00,0.00,5.66,3.80,20,0.00,5.05,573.00,134.60
18837,0,765.00,0.00,5.66,3.60,20,0.00,5.05,574.00,142.33
18957,0,766.00,0.00,5.66,3.70,20,0.00,5.05,574.00,138.48
19078,0,768.00,0.00,5.66,3.70,20,0.00,5.05,572.00,138.00
19197,0,768.00,0.00,5.66,3.70,20,0.00,5.05,573.00,138.24
19317,0,769.00,0.00,5.66,4.00,20,0.00,5.05,573.00,127.87
19437,0,773.00,0.00,5.66,4.00,20,0.00,5.05,573.00,127.87
19557,0,775.00,0.00,5.66,3.80,21,0.00,5.05,573.00,134.60
19677,0,779.00,0.00,5.65,3.90,21,0.00,5.05,572.00,131.10
19798,0,781.00,0.00,5.65,3.80,21,0.00,5.05,573.00,134.79
19917,0,786.00,0.00,5.65,3.90,21,0.00,5.05,573.00,131.33
20037,0,792.00,0.00,5.65,3.90,21,0.00,5.05,573.00,131.33
20157,0,798.00,0.00,5.65,3.80,21,0.00,5.05,574.00,135.03
20277,0,804.00,0.00,5.65,3.90,21,0.00,5.04,572.00,130.82
20398,0,811.00,0.00,5.65,3.80,21,0.00,5.04,573.00,134.69
20517,0,819.00,0.00,5.65,4.10,21,0.00,5.04,573.00,124.84
20637,0,827.00,0.00,5.65,3.90,21,0.00,5.04,572.00,131.01
20757,0,836.00,0.00,5.65,3.40,21,0.00,5.04,571.00,150.01
20877,0,844.00,0.00,5.64,3.70,21,0.00,5.04,573.00,138.53
20998,0,854.00,0.00,5.64,3.80,21,0.00,5.03,573.00,134.60
21117,0,862.00,0.00,5.64,3.60,20,0.00,5.03,574.00,142.32
21237,0,871.00,0.00,5.63,3.60,20,0.00,5.03,572.00,142.03
21357,0,881.00,0.00,5.63,3.50,20,0.00,5.03,574.00,146.60
21477,0,889.00,0.00,5.63,3.80,20,0.00,5.02,573.00,134.50
21597,0,898.00,0.00,5.62,3.70,20,0.00,5.02,573.00,138.33
21718,0,905.00,0.00,5.62,3.70,20,0.00,5.02,573.00,138.33
21837,0,911.00,0.00,5.61,3.60,20,0.00,5.01,574.00,142.32
21957,0,915.00,0.00,5.61,3.60,20,0.00,5.01,574.00,142.32
22077,0,919.00,0.00,5.61,3.70,20,0.00,5.01,576.00,138.95
22197,0,922.00,0.00,5.61,3.70,20,0.00,5.01,573.00,138.43
22318,0,923.00,0.00,5.61,3.80,20,0.00,5.00,572.00,134.26
22437,0,928.00,0.00,5.60,3.50,20,0.00,5.00,572.00,145.97
22557,0,933.00,0.00,5.60,3.50,19,0.00,5.00,574.00,146.49
22677,0,936.00,0.00,5.59,3.50,19,0.00,4.99,573.00,146.12
22797,0,940.00,0.00,5.59,3.50,19,0.00,4.99,573.00,146.12
22918,0,945.00,0.00,5.58,3.60,19,0.00,4.98,572.00,141.71
