x-axis,1,2
second,Volt,Volt
-4.96E-03,3.78E+00,4.02E-01
-4.92E-03,3.78E+00,2.01E-01
-4.88E-03,3.75E+00,4.02E-01
-4.84E-03,3.78E+00,2.01E-01
-4.80E-03,3.75E+00,2.01E-01
-4.76E-03,3.78E+00,0.00E+00
-4.72E-03,3.75E+00,2.01E-01
-4.68E-03,3.78E+00,2.01E-01
-4.64E-03,3.78E+00,2.01E-01
-4.60E-03,3.75E+00,2.01E-01
-4.56E-03,3.75E+00,2.01E-01
-4.52E-03,3.78E+00,0.00E+00
-4.48E-03,3.75E+00,2.01E-01
-4.44E-03,3.75E+00,0.00E+00
-4.40E-03,3.78E+00,0.00E+00
-4.36E-03,3.81E+00,0.00E+00
-4.32E-03,3.81E+00,0.00E+00
-4.28E-03,3.84E+00,0.00E+00
-4.24E-03,3.86E+00,0.00E+00
-4.20E-03,3.84E+00,0.00E+00
-4.16E-03,3.84E+00,0.00E+00
-4.12E-03,3.84E+00,0.00E+00
-4.08E-03,3.86E+00,2.01E-01
-4.04E-03,3.84E+00,2.01E-01
-4.00E-03,3.84E+00,2.01E-01
-3.96E-03,3.86E+00,2.01E-01
-3.92E-03,3.84E+00,0.00E+00
-3.88E-03,3.81E+00,0.00E+00
-3.84E-03,3.84E+00,4.02E-01
-3.80E-03,3.81E+00,2.01E-01
-3.76E-03,3.81E+00,4.02E-01
-3.72E-03,3.84E+00,4.02E-01
-3.68E-03,3.84E+00,4.02E-01
-3.64E-03,3.81E+00,2.01E-01
-3.60E-03,3.84E+00,4.02E-01
-3.56E-03,3.81E+00,4.02E-01
-3.52E-03,3.84E+00,4.02E-01
-3.48E-03,3.81E+00,4.02E-01
-3.44E-03,3.81E+00,4.02E-01
-3.40E-03,3.84E+00,4.02E-01
-3.36E-03,3.81E+00,6.03E-01
-3.32E-03,3.81E+00,6.03E-01
-3.28E-03,3.81E+00,6.03E-01
-3.24E-03,3.81E+00,6.03E-01
-3.20E-03,3.81E+00,4.02E-01
-3.16E-03,3.84E+00,6.03E-01
-3.12E-03,3.84E+00,6.03E-01
-3.08E-03,3.81E+00,6.03E-01
-3.04E-03,3.81E+00,6.03E-01
-3.00E-03,3.81E+00,6.03E-01
-2.96E-03,3.81E+00,4.02E-01
-2.92E-03,3.81E+00,6.03E-01
-2.88E-03,3.78E+00,4.02E-01
-2.84E-03,3.81E+00,6.03E-01
-2.80E-03,3.78E+00,6.03E-01
-2.76E-03,3.78E+00,6.03E-01
-2.72E-03,3.78E+00,8.04E-01
-2.68E-03,3.81E+00,8.04E-01
-2.64E-03,3.78E+00,6.03E-01
-2.60E-03,3.78E+00,8.04E-01
-2.56E-03,3.78E+00,6.03E-01
-2.52E-03,3.78E+00,4.02E-01
-2.48E-03,3.78E+00,8.04E-01
-2.44E-03,3.78E+00,4.02E-01
-2.40E-03,3.78E+00,8.04E-01
-2.36E-03,3.78E+00,6.03E-01
-2.32E-03,3.78E+00,6.03E-01
-2.28E-03,3.78E+00,2.01E-01
-2.24E-03,3.75E+00,4.02E-01
-2.20E-03,3.78E+00,6.03E-01
-2.16E-03,3.75E+00,4.02E-01
-2.12E-03,3.75E+00,4.02E-01
-2.08E-03,3.75E+00,4.02E-01
-2.04E-03,3.72E+00,4.02E-01
-2.00E-03,3.75E+00,2.01E-01
-1.96E-03,3.75E+00,2.01E-01
-1.92E-03,3.78E+00,2.01E-01
-1.88E-03,3.75E+00,2.01E-01
-1.84E-03,3.75E+00,2.01E-01
-1.80E-03,3.75E+00,0.00E+00
-1.76E-03,3.75E+00,-2.01E-01
-1.72E-03,3.78E+00,2.01E-01
-1.68E-03,3.75E+00,0.00E+00
-1.64E-03,3.75E+00,0.00E+00
-1.60E-03,3.81E+00,-2.01E-01
-1.56E-03,3.86E+00,-2.01E-01
-1.52E-03,3.84E+00,0.00E+00
