4117,idle,172.00,0.00,6.04,4.00,24,0.00,5.44,0,10.28
4197,idle,171.00,0.00,6.04,4.20,24,0.00,5.44,-15,-14.68
4277,idle,170.00,0.00,6.04,4.10,24,0.00,5.44,-22,-6.68
4358,idle,171.00,0.00,6.04,4.20,24,0.00,5.44,-15,1.63
4438,idle,170.00,0.00,6.04,4.20,24,0.00,5.44,-22,-14.68
4517,idle,170.00,0.00,6.04,4.10,24,0.00,5.44,-30,1.67
4637,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-22,-6.68
4717,idle,172.00,0.00,6.04,3.90,24,0.00,5.44,-22,-7.03
4797,idle,171.00,0.00,6.04,4.30,24,0.00,5.44,-30,-6.37
4877,idle,174.00,0.00,6.04,4.40,24,0.00,5.44,-30,-14.01
4957,idle,172.00,0.00,6.04,-0.00,24,0.00,5.44,-30,-INF
5038,idle,172.00,0.00,6.04,3.90,24,0.00,5.44,-37,-7.03
5117,idle,172.00,0.00,6.04,3.80,23,0.00,5.44,-37,-7.21
5197,idle,171.00,0.00,6.04,4.30,24,0.00,5.44,-37,-6.37
5277,idle,171.00,0.00,6.04,4.50,24,0.00,5.44,-30,1.52
5397,idle,171.00,0.00,6.04,4.10,24,0.00,5.44,-22,-6.68
5477,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-22,-6.68
5598,idle,170.00,0.00,6.04,4.30,25,0.00,5.44,-22,-6.37
5718,idle,171.00,0.00,6.04,4.20,25,0.00,5.44,-30,-14.68
5837,idle,172.00,0.00,6.04,4.20,24,0.00,5.44,-37,-6.52
5957,idle,172.00,0.00,6.04,4.10,24,0.00,5.44,-30,1.67
6077,idle,170.00,0.00,6.04,4.10,24,0.00,5.44,-22,1.67
6197,idle,171.00,0.00,6.04,4.00,24,0.00,5.44,-38,-23.98
6318,idle,172.00,0.00,6.04,4.20,24,0.00,5.44,-38,-14.68
6437,idle,171.00,0.00,6.04,4.10,24,0.00,5.44,-38,-6.68
6557,idle,171.00,0.00,6.04,4.20,24,0.00,5.44,-38,1.63
6677,idle,171.00,0.00,6.04,4.30,24,0.00,5.44,-45,-6.37
6797,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-30,-6.68
6918,idle,171.00,0.00,6.04,4.00,24,0.00,5.44,-22,-6.85
7037,idle,172.00,0.00,6.04,4.10,24,0.00,5.44,-22,-6.68
7157,idle,172.00,0.00,6.04,4.20,24,0.00,5.44,-30,-6.52
7277,idle,171.00,0.00,6.04,4.10,24,0.00,5.44,-30,-6.68
7397,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-30,-6.68
7518,idle,172.00,0.00,6.04,4.10,24,0.00,5.44,-22,1.67
7638,idle,172.00,0.00,6.04,4.20,24,0.00,5.44,-22,-6.52
7797,idle,172.00,0.00,6.04,4.00,24,0.00,5.44,-15,1.71
7877,idle,172.00,0.00,6.04,4.00,24,0.00,5.44,-7,1.71
7957,idle,173.00,0.00,6.04,4.00,24,0.00,5.44,-15,-15.41
8037,idle,172.00,0.00,6.04,4.20,24,0.00,5.44,-30,-14.68
8117,idle,172.00,0.00,6.04,4.00,24,0.00,5.44,-30,-6.85
8198,idle,173.00,0.00,6.04,4.40,24,0.00,5.44,-45,-14.01
8278,idle,172.00,0.00,6.04,4.30,24,0.00,5.44,-60,-14.34
8357,idle,172.00,0.00,6.04,4.40,25,0.00,5.44,-52,-6.23
8477,idle,171.00,0.00,6.04,4.10,25,0.00,5.44,-45,-6.68
8557,idle,172.00,0.00,6.04,4.00,25,0.00,5.44,-45,-6.85
8637,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-45,-15.04
8717,idle,171.00,0.00,6.04,4.40,24,0.00,5.44,-37,-6.23
8798,idle,171.00,0.00,6.04,4.10,24,0.00,5.44,-37,-6.68
8878,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-37,-6.68
8957,idle,173.00,0.00,6.04,4.20,24,0.00,5.44,-45,-14.68
9037,idle,173.00,0.00,6.04,3.90,24,0.00,5.44,-22,10.54
9117,idle,173.00,0.00,6.04,4.40,24,0.00,5.44,-30,-14.01
9237,idle,172.00,0.00,6.04,4.30,24,0.00,5.44,-22,1.59
9317,idle,173.00,0.00,6.04,4.40,25,0.00,5.44,-7,9.34
9397,idle,171.00,0.00,6.04,4.00,24,0.00,5.44,0,-6.85
9478,idle,171.00,0.00,6.04,4.30,25,0.00,5.44,-7,1.59
9558,idle,173.00,0.00,6.04,4.20,25,0.00,5.44,0,-6.52
9637,idle,171.00,0.00,6.04,4.00,24,0.00,5.44,-7,-6.85
9717,idle,173.00,0.00,6.04,4.00,24,0.00,5.44,-7,10.28
9797,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-15,-15.04
9877,idle,174.00,0.00,6.04,3.90,24,0.00,5.44,-15,1.76
9997,idle,173.00,0.00,6.04,4.20,24,0.00,5.44,-15,-6.52
10078,idle,172.00,0.00,6.04,4.00,24,0.00,5.44,-15,-6.85
10158,idle,172.00,0.00,6.04,4.10,24,0.00,5.44,-22,1.67
10237,idle,173.00,0.00,6.04,3.90,23,0.00,5.44,-7,1.76
10317,idle,172.00,0.00,6.04,4.20,24,0.00,5.44,-7,1.63
10397,idle,171.00,0.00,6.04,4.00,24,0.00,5.44,-7,-6.85
10477,idle,173.00,0.00,6.04,3.90,23,0.00,5.44,-15,-15.81
10557,idle,174.00,0.00,6.04,4.20,24,0.00,5.44,-30,-14.68
10637,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,-45,-15.04
10758,idle,172.00,0.00,6.04,4.20,24,0.00,5.44,-45,1.63
10838,idle,171.00,0.00,6.04,4.40,24,0.00,5.44,-53,-14.01
10917,idle,173.00,0.00,6.04,4.20,25,0.00,5.44,-45,-6.52
10997,idle,173.00,0.00,6.04,3.90,24,0.00,5.44,-30,1.76
11077,idle,173.00,0.00,6.04,4.20,24,0.00,5.44,-30,-14.68
11157,idle,172.00,0.00,6.04,4.10,24,0.00,5.44,-45,-15.04
11237,idle,172.00,0.00,6.04,4.20,24,0.00,5.44,-37,-6.52
11317,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,-30,1.67
11398,idle,174.00,0.00,6.04,4.20,24,0.00,5.44,-30,1.63
11517,idle,175.00,0.00,6.04,4.10,24,0.00,5.44,-30,-15.04
11637,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,-22,-6.68
11757,idle,176.00,0.00,6.04,4.10,24,0.00,5.44,-15,1.67
11877,idle,176.00,0.00,6.04,3.90,24,0.00,5.44,-15,1.76
11997,idle,174.00,0.00,6.04,-0.00,24,0.00,5.44,-15, INF
12078,idle,175.00,0.00,6.04,4.30,24,0.00,5.44,-30,-14.34
12197,idle,175.00,0.00,6.04,4.30,24,0.00,5.44,-22,-6.37
12317,idle,172.00,0.00,6.04,4.50,24,0.00,5.44,-30,-13.70
12437,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,-45,-15.04
12557,idle,174.00,0.00,6.04,4.30,25,0.00,5.44,-52,-6.37
12678,idle,174.00,0.00,6.04,4.10,25,0.00,5.44,-52,-15.04
12797,idle,174.00,0.00,6.04,4.30,25,0.00,5.44,-37,9.56
12917,idle,173.00,0.00,6.04,4.20,24,0.00,5.44,-15,9.79
13037,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-15,-15.04
13157,idle,172.00,0.00,6.04,4.10,24,0.00,5.44,-15,-6.68
13277,idle,174.00,0.00,6.04,-0.00,24,0.00,5.44,-15,-INF
13358,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,-7,-6.68
13517,idle,173.00,0.00,6.04,4.20,24,0.00,5.44,-22,-6.52
13637,idle,174.00,0.00,6.04,3.80,23,0.00,5.44,-22,10.82
13717,idle,175.00,0.00,6.04,4.20,24,0.00,5.44,-7,1.63
13797,idle,175.00,0.00,6.04,4.00,24,0.00,5.44,-22,-23.98
13877,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-15,1.59
13958,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,-23,-15.04
14038,idle,175.00,0.00,6.04,4.10,24,0.00,5.44,-30,1.67
14117,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,-30,1.67
14197,idle,174.00,0.00,6.04,4.20,24,0.00,5.44,-23,-14.68
14277,idle,174.00,0.00,6.04,4.20,24,0.00,5.44,-30,-6.52
14397,idle,174.00,0.00,6.04,4.50,25,0.00,5.44,-22,-6.09
14477,idle,174.00,0.00,6.04,4.00,25,0.00,5.44,-30,-6.85
14557,idle,175.00,0.00,6.04,-0.00,25,0.00,5.44,-30, INF
14638,idle,176.00,0.00,6.04,4.20,25,0.00,5.44,-37,-6.52
14717,idle,174.00,0.00,6.04,4.00,25,0.00,5.44,-37,-15.41
14797,idle,173.00,0.00,6.04,4.30,25,0.00,5.44,-37,-6.37
14877,idle,175.00,0.00,6.04,4.20,24,0.00,5.44,-30,1.63
14957,idle,173.00,0.00,6.04,4.30,24,0.00,5.44,-30,-6.37
15037,idle,173.00,0.00,6.04,4.10,24,0.00,5.44,-37,-15.04
15157,idle,175.00,0.00,6.04,4.30,24,0.00,5.44,-30,-6.37
15238,idle,175.00,0.00,6.04,4.10,24,0.00,5.44,-22,1.67
15318,idle,174.00,0.00,6.04,3.90,24,0.00,5.44,-30,-7.03
15397,idle,173.00,0.00,6.04,4.20,24,0.00,5.44,-30,-6.52
15477,idle,173.00,0.00,6.04,4.20,24,0.00,5.44,-30,-14.68
15557,idle,174.00,0.00,6.04,4.20,24,0.00,5.44,-37,-14.68
15637,idle,174.00,0.00,6.04,4.40,24,0.00,5.44,-45,-6.23
15717,idle,174.00,0.00,6.04,4.20,25,0.00,5.44,-45,-6.52
15797,idle,175.00,0.00,6.04,4.10,25,0.00,5.44,-37,1.67
15918,idle,174.00,0.00,6.04,4.20,25,0.00,5.44,-15,9.79
15997,idle,172.00,0.00,6.04,4.10,24,0.00,5.44,-7,-6.68
16077,idle,175.00,0.00,6.04,3.90,24,0.00,5.44,-7,-7.03
16157,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,0,1.67
16237,idle,175.00,0.00,6.04,4.00,24,0.00,5.44,-7,-6.85
16317,idle,175.00,0.00,6.04,4.20,24,0.00,5.44,-30,-14.68
16397,idle,175.00,0.00,6.04,4.20,24,0.00,5.44,-30,-6.52
16478,idle,175.00,0.00,6.04,4.30,24,0.00,5.44,-22,1.59
16558,idle,175.00,0.00,6.04,4.30,24,0.00,5.44,-30,-6.37
16677,idle,175.00,0.00,6.04,4.10,24,0.00,5.44,-30,-6.68
16757,idle,174.00,0.00,6.04,4.20,24,0.00,5.44,-15,1.63
16877,idle,175.00,0.00,6.04,3.90,24,0.00,5.44,-22,-15.81
16957,idle,175.00,0.00,6.04,4.20,24,0.00,5.44,-22,1.63
17037,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-15,1.59
17158,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-15,-6.37
17277,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-15,1.59
17397,idle,175.00,0.00,6.04,4.20,25,0.00,5.44,-15,-14.68
17517,idle,174.00,0.00,6.04,4.10,24,0.00,5.44,-22,-6.68
17637,idle,176.00,0.00,6.04,4.20,24,0.00,5.44,-37,-14.68
17758,idle,176.00,0.00,6.04,4.00,24,0.00,5.44,-37,-6.85
17878,idle,176.00,0.00,6.04,4.20,24,0.00,5.44,-37,1.63
17997,idle,176.00,0.00,6.04,4.20,24,0.00,5.44,-37,-14.68
18117,idle,177.00,0.00,6.04,4.10,24,0.00,5.44,-30,1.67
18237,idle,175.00,0.00,6.04,4.10,24,0.00,5.44,-30,-15.04
18357,idle,176.00,0.00,6.04,4.20,24,0.00,5.44,-30,-6.52
18478,idle,175.00,0.00,6.04,4.30,24,0.00,5.44,-30,1.59
18597,idle,176.00,0.00,6.04,4.00,24,0.00,5.44,-22,-6.85
18717,idle,176.00,0.00,6.04,4.20,24,0.00,5.44,-30,-6.52
18837,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-22,-6.37
18957,idle,173.00,0.00,6.04,4.00,24,0.00,5.44,-22,-6.85
19078,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-37,-14.34
19197,idle,176.00,0.00,6.04,4.40,25,0.00,5.44,-37,-6.23
19357,idle,176.00,0.00,6.04,4.30,25,0.00,5.44,-37,-6.37
19437,idle,176.00,0.00,6.04,4.40,25,0.00,5.44,-37,-6.23
19517,idle,178.00,0.00,6.04,4.10,25,0.00,5.44,-30,1.67
19597,idle,175.00,0.00,6.04,4.30,25,0.00,5.44,-15,1.59
19718,idle,177.00,0.00,6.04,4.40,25,0.00,5.44,-22,-14.01
19798,idle,177.00,0.00,6.04,4.20,25,0.00,5.44,-22,-6.52
19877,idle,177.00,0.00,6.04,4.30,25,0.00,5.44,-30,-14.34
19957,idle,176.00,0.00,6.04,4.00,25,0.00,5.44,-30,1.71
20037,idle,176.00,0.00,6.04,3.80,24,0.00,5.44,-30,1.80
20117,idle,176.00,0.00,6.04,4.20,24,0.00,5.44,-15,1.63
20197,idle,175.00,0.00,6.04,4.30,24,0.00,5.44,-15,-6.37
20277,idle,175.00,0.00,6.04,4.10,24,0.00,5.44,-15,-15.04
20358,idle,177.00,0.00,6.04,4.10,24,0.00,5.44,-30,-15.04
20477,idle,176.00,0.00,6.04,4.20,24,0.00,5.44,-37,-6.52
20557,idle,175.00,0.00,6.04,4.30,24,0.00,5.44,-52,-14.34
20637,idle,176.00,0.00,6.04,3.90,24,0.00,5.44,-45,1.76
20717,idle,177.00,0.00,6.04,4.00,24,0.00,5.44,-53,-23.98
20797,idle,176.00,0.00,6.04,4.10,24,0.00,5.44,-53,-15.04
20877,idle,177.00,0.00,6.04,4.20,24,0.00,5.44,-60,-14.68
20958,idle,176.00,0.00,6.04,4.20,24,0.00,5.44,-38,9.79
21038,idle,178.00,0.00,6.04,3.90,24,0.00,5.44,-45,-7.03
21117,idle,177.00,0.00,6.04,4.10,24,0.00,5.44,-30,-6.68
21237,idle,178.00,0.00,6.04,4.10,24,0.00,5.44,-22,-6.68
21317,idle,178.00,0.00,6.04,4.20,24,0.00,5.44,-15,-6.52
21397,idle,178.00,0.00,6.04,4.00,24,0.00,5.44,-30,-6.85
21477,idle,179.00,0.00,6.04,4.00,24,0.00,5.44,-37,-15.41
21557,idle,177.00,0.00,6.04,3.80,23,0.00,5.44,-52,-25.24
21638,idle,176.00,0.00,6.04,4.40,24,0.00,5.44,-52,-6.23
21718,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-45,1.59
21797,idle,178.00,0.00,6.04,4.20,24,0.00,5.44,-53,-14.68
21877,idle,177.00,0.00,6.04,4.10,24,0.00,5.44,-30,10.03
21997,idle,176.00,0.00,6.04,4.20,25,0.00,5.44,-15,-6.52
22077,idle,177.00,0.00,6.04,4.10,24,0.00,5.44,-22,-15.04
22157,idle,177.00,0.00,6.04,4.20,24,0.00,5.44,-30,-6.52
22238,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-30,-14.34
22318,idle,177.00,0.00,6.04,4.20,24,0.00,5.44,-45,-6.52
22397,idle,176.00,0.00,6.04,4.30,24,0.00,5.44,-45,-6.37
22477,idle,177.00,0.00,6.04,4.20,25,0.00,5.44,-30,1.63
22557,idle,178.00,0.00,6.04,4.10,24,0.00,5.44,-30,-6.68
22637,idle,177.00,0.00,6.04,3.80,24,0.00,5.44,-30,-16.22
22757,idle,178.00,0.00,6.04,4.20,24,0.00,5.44,-30,-6.52
22837,idle,178.00,0.00,6.04,4.30,24,0.00,5.44,-15,9.56
22918,idle,177.00,0.00,6.04,4.20,24,0.00,5.44,-22,-6.52
22998,idle,176.00,0.00,6.04,4.00,24,0.00,5.44,-30,-15.41
23117,idle,179.00,0.00,6.04,4.20,24,0.00,5.44,-37,-22.83
23237,idle,179.00,0.00,6.04,4.20,24,0.00,5.44,-37,-6.52
23357,idle,180.00,0.00,6.04,4.00,24,0.00,5.44,-52,-6.85
23477,idle,177.00,0.00,6.04,4.10,24,0.00,5.44,-45,1.67
23598,idle,179.00,0.00,6.04,4.20,24,0.00,5.44,-30,1.63
23717,idle,179.00,0.00,6.04,4.20,24,0.00,5.44,-15,-6.52
23837,idle,179.00,0.00,6.04,4.10,24,0.00,5.44,-22,-15.04
23957,idle,177.00,0.00,6.04,4.20,24,0.00,5.44,-30,-14.68
24077,idle,179.00,0.00,6.04,4.30,24,0.00,5.44,-53,-22.30
24198,idle,179.00,0.00,6.04,4.50,25,0.00,5.44,-60,-6.09
24317,idle,177.00,0.00,6.04,3.90,24,0.00,5.44,-45,10.54
24437,idle,177.00,0.00,6.04,4.20,25,0.00,5.44,-30,1.63
24557,idle,176.00,0.00,6.04,4.20,25,0.00,5.44,-22,-6.52
24677,idle,178.00,0.00,6.04,4.10,24,0.00,5.44,-15,-15.04
24798,idle,179.00,0.00,6.04,4.40,24,0.00,5.44,-15,-6.23
24918,idle,178.00,0.00,6.04,4.10,24,0.00,5.44,-30,-6.68
25077,idle,181.00,0.00,6.04,4.20,24,0.00,5.44,-30,1.63
25157,idle,180.00,0.00,6.04,4.00,24,0.00,5.44,-30,-6.85
25237,idle,178.00,0.00,6.04,4.30,24,0.00,5.44,-30,-14.34
25317,idle,179.00,0.00,6.04,3.80,24,0.00,5.44,-30,-7.21
25397,idle,180.00,0.00,6.04,4.20,24,0.00,5.44,-22,1.63
25478,idle,178.00,0.00,6.04,4.30,24,0.00,5.44,-37,-14.34
25558,idle,180.00,0.00,6.04,4.10,24,0.00,5.44,-45,-15.04
25677,idle,178.00,0.00,6.04,4.10,24,0.00,5.44,-53,-23.39
25757,idle,179.00,0.00,6.04,4.30,24,0.00,5.44,-53,-6.37
25837,idle,179.00,0.00,6.04,4.00,24,0.00,5.44,-53,1.71
25917,idle,179.00,0.00,6.04,4.30,24,0.00,5.44,-38,1.59
25997,idle,179.00,0.00,6.04,4.00,24,0.00,5.44,-15,10.28
26078,idle,178.00,0.00,6.04,4.10,24,0.00,5.44,7,1.67
26158,idle,178.00,0.00,6.04,4.20,24,0.00,5.44,0,-14.68
26237,idle,180.00,0.00,6.04,4.00,24,0.00,5.44,-7,-6.85
26317,idle,179.00,0.00,6.04,4.10,24,0.00,5.44,-22,-15.04
26437,idle,179.00,0.00,6.04,4.10,24,0.00,5.44,-45,-15.04
26517,idle,179.00,0.00,6.04,4.10,24,0.00,5.44,-52,-6.68
26597,idle,178.00,0.00,6.04,4.20,24,0.00,5.44,-45,-6.52
26677,idle,178.00,0.00,6.04,4.00,24,0.00,5.44,-45,-6.85
26758,idle,178.00,0.00,6.04,4.10,24,0.00,5.44,-30,1.67
26838,idle,180.00,0.00,6.04,4.20,24,0.00,5.44,-15,1.63
26917,idle,179.00,0.00,6.04,4.00,24,0.00,5.44,-38,-32.54
26997,idle,180.00,0.00,6.04,4.10,24,0.00,5.44,-23,10.03
27077,idle,180.00,0.00,6.03,3.90,24,0.00,5.44,-23,-7.04
27197,idle,180.00,0.00,6.04,4.20,24,0.00,5.44,-23,1.63
27277,idle,180.00,0.00,6.03,4.10,24,0.00,5.44,-23,1.67
27358,idle,181.00,0.00,6.04,4.20,24,0.00,5.44,0,-6.52
27438,idle,181.00,0.00,6.04,4.20,24,0.00,5.44,-7,1.63
27517,idle,181.00,0.00,6.04,4.20,24,0.00,5.44,-15,-14.68
27597,idle,180.00,0.00,6.04,4.10,24,0.00,5.44,-30,-15.04
27677,idle,180.00,0.00,6.04,4.10,24,0.00,5.44,-37,-6.68
27757,idle,178.00,0.00,6.04,4.10,24,0.00,5.44,-30,1.67
27837,idle,177.00,0.00,6.04,4.00,24,0.00,5.44,-37,-6.85
27957,idle,180.00,0.00,6.04,4.10,24,0.00,5.44,-30,-6.68
28038,idle,180.00,0.00,6.03,4.20,24,0.00,5.44,-15,1.63
28118,idle,180.00,0.00,6.04,3.90,24,0.00,5.44,-7,1.76
28197,idle,181.00,0.00,6.04,3.90,23,0.00,5.44,-7,1.76
28317,idle,181.00,0.00,6.03,3.90,23,0.00,5.44,0,1.76
28397,idle,181.00,0.00,6.04,3.90,23,0.00,5.44,0,-7.03
28517,idle,182.00,0.00,6.03,4.20,23,0.00,5.44,0,1.63
28637,idle,179.00,0.00,6.04,-0.00,23,0.00,5.44,0, INF
28718,idle,182.00,0.00,6.04,4.30,23,0.00,5.44,-7,-6.37
28837,idle,181.00,0.00,6.03,4.30,24,0.00,5.44,-15,-6.38
28957,idle,182.00,0.00,6.04,4.30,24,0.00,5.44,-15,1.59
29077,idle,181.00,0.00,6.03,4.20,25,0.00,5.44,0,9.80
29197,idle,182.00,0.00,6.04,4.30,25,0.00,5.44,7,9.56
29318,idle,182.00,0.00,6.04,4.10,24,0.00,5.44,14,1.67
29437,idle,181.00,0.00,6.03,4.30,24,0.00,5.44,7,-14.36
29557,idle,181.00,0.00,6.03,4.20,24,0.00,5.44,7,1.63
29677,idle,180.00,0.00,6.03,4.30,24,0.00,5.44,-7,-6.38
29797,idle,181.00,0.00,6.03,4.20,24,0.00,5.44,-7,9.80
29918,idle,181.00,0.00,6.04,4.20,25,0.00,5.44,-7,1.63
30038,idle,180.00,0.00,6.04,4.30,25,0.00,5.44,14,9.56
30157,idle,179.00,0.00,6.03,4.00,24,0.00,5.44,-7,-24.01
30277,idle,183.00,0.00,6.03,4.40,25,0.00,5.44,0,1.56
30397,idle,182.00,0.00,6.03,3.90,24,0.00,5.44,-8,1.76
30517,idle,182.00,0.00,6.04,4.10,24,0.00,5.44,-8,1.67
30638,idle,182.00,0.00,6.03,4.30,24,0.00,5.44,-23,-6.38
30757,idle,181.00,0.00,6.03,4.30,24,0.00,5.44,0,1.60
30917,idle,182.00,0.00,6.03,4.20,24,0.00,5.44,-15,-14.70
30997,idle,181.00,0.00,6.03,3.90,24,0.00,5.44,-22,-7.04
31117,idle,180.00,0.00,6.03,4.20,24,0.00,5.44,-22,1.63
31198,idle,182.00,0.00,6.03,3.90,24,0.00,5.44,-22,-7.04
31278,idle,183.00,0.00,6.03,4.20,24,0.00,5.44,-37,-14.70
31357,idle,183.00,0.00,6.03,4.10,24,0.00,5.44,-22,1.67
31437,idle,181.00,0.00,6.03,4.30,24,0.00,5.44,-15,1.60
31517,idle,184.00,0.00,6.03,4.10,24,0.00,5.44,-15,1.67
31597,idle,182.00,0.00,6.03,4.30,24,0.00,5.44,-8,1.60
31677,idle,182.00,0.00,6.03,4.20,24,0.00,5.44,7,1.63
31757,idle,181.00,0.00,6.03,4.10,24,0.00,5.44,-8,-15.06
31878,idle,182.00,0.00,6.03,4.20,24,0.00,5.44,-15,-6.53
31958,idle,180.00,0.00,6.03,4.20,24,0.00,5.44,-15,1.63
32037,idle,182.00,0.00,6.03,4.20,24,0.00,5.44,-22,-6.53
32117,idle,184.00,0.00,6.03,4.30,24,0.00,5.44,-15,9.57
32197,idle,184.00,0.00,6.03,4.10,24,0.00,5.44,7,10.04
32277,idle,184.00,0.00,6.03,4.30,24,0.00,5.44,7,-6.38
32357,idle,184.00,0.00,6.03,4.40,25,0.00,5.44,0,-6.24
32437,idle,183.00,0.00,6.03,4.20,25,0.00,5.44,7,1.63
32518,idle,182.00,0.00,6.03,4.20,25,0.00,5.44,-7,-6.53
32637,idle,182.00,0.00,6.03,4.20,25,0.00,5.44,-15,1.63
32717,idle,182.00,0.00,6.03,4.00,25,0.00,5.44,-15,-6.86
32797,idle,183.00,0.00,6.03,4.00,24,0.00,5.44,-7,1.71
32877,idle,182.00,0.00,6.03,4.10,24,0.00,5.43,-15,-6.68
32957,idle,182.00,0.00,6.03,3.90,24,0.00,5.44,-7,1.76
33037,idle,183.00,0.00,6.03,4.60,24,0.00,5.44,-22,-13.42
33117,idle,184.00,0.00,6.03,-0.00,24,0.00,5.44,-22,-INF
33198,idle,185.00,0.00,6.03,3.90,24,0.00,5.43,-30,-15.80
33277,idle,182.00,0.00,6.03,4.30,24,0.00,5.44,-45,-14.36
33397,idle,182.00,0.00,6.03,4.30,24,0.00,5.44,-53,-14.36
33477,idle,185.00,0.00,6.03,4.10,24,0.00,5.44,-60,-6.69
33557,idle,183.00,0.00,6.03,4.20,24,0.00,5.43,-68,-22.82
33637,idle,183.00,0.00,6.03,3.90,24,0.00,5.44,-60,-7.04
33717,idle,183.00,0.00,6.03,4.10,24,0.00,5.44,-52,-6.69
33798,idle,183.00,0.00,6.03,4.10,24,0.00,5.44,-37,1.67
33878,idle,184.00,0.00,6.03,4.30,24,0.00,5.44,-37,-6.38
33957,idle,184.00,0.00,6.03,3.90,23,0.00,5.44,-15,1.76
