0.00,0.08,5.28,669.90,3535.17,4.91
0.00,0.07,5.30,660.00,3498.78,4.89
0.00,0.07,5.32,649.10,3451.39,4.89
0.00,0.07,5.33,637.90,3402.05,4.90
0.00,0.08,5.31,649.80,3449.91,4.90
0.00,0.08,5.30,661.30,3505.67,4.89
0.00,0.08,5.29,669.70,3539.47,4.89
0.00,0.07,5.29,661.00,3498.78,4.90
0.00,0.07,5.31,649.00,3445.66,4.90
0.00,0.07,5.33,638.90,3407.39,4.90
0.00,0.06,5.35,628.00,3359.31,4.90
0.00,0.06,5.36,616.50,3302.73,4.89
0.00,0.05,5.37,606.80,3255.63,4.88
0.00,0.05,5.39,596.00,3212.00,4.87
0.00,0.05,5.41,585.20,3163.17,4.87
0.00,0.04,5.41,572.00,3096.40,4.88
0.00,0.05,5.43,560.40,3042.58,4.85
0.00,0.04,5.42,571.60,3098.81,4.86
0.00,0.05,5.43,559.70,3038.78,4.87
0.00,0.04,5.41,-0.00,-0.00,4.86
0.00,0.04,5.43,560.10,3040.95,4.86
0.00,0.04,5.44,548.20,2980.73,4.86
0.00,0.03,5.45,535.50,2920.26,4.86
0.00,0.03,5.46,522.60,2854.09,4.84
0.00,0.02,5.48,510.50,2796.19,4.84
0.00,0.03,5.49,497.20,2731.30,4.82
0.00,0.02,5.48,509.20,2789.07,4.85
0.00,0.03,5.49,496.40,2726.91,4.84
0.00,0.03,5.49,508.00,2786.56,4.83
0.00,0.04,5.47,520.50,2846.79,4.83
0.00,0.03,5.46,531.10,2900.51,4.85
0.00,0.04,5.47,521.10,2850.07,4.83
0.00,0.04,5.45,534.50,2914.80,4.85
0.00,0.04,5.45,545.10,2968.24,4.84
0.00,0.05,5.43,558.30,3031.18,4.86
0.00,0.05,5.41,572.80,3100.73,4.87
0.00,0.05,5.40,583.10,3147.15,4.86
0.00,0.06,5.38,593.90,3195.93,4.88
0.00,0.06,5.37,606.30,3257.80,4.87
0.00,0.06,5.36,613.70,3287.73,4.89
0.00,0.05,5.37,601.90,3234.16,4.89
0.00,0.05,5.38,590.60,3178.17,4.89
0.00,0.05,5.41,578.80,3128.58,4.86
0.00,0.06,5.39,590.40,3181.82,4.87
0.00,0.06,5.37,600.40,3226.10,4.89
0.00,0.07,5.36,612.50,3281.30,4.88
0.00,0.07,5.35,621.90,3326.68,4.90
0.00,0.07,5.33,633.60,3379.12,4.90
0.00,0.08,5.32,-0.00,-0.00,4.91
